customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,address,postcode,state,country,property_valuation,size,margin,age,age_group,bigger_age_group
2740,Godiva,Bulward,Female,61,1963-02-02,Administrative Officer,Financial Services,Affluent Customer,N,/dev/null; touch /tmp/blns.fail ; echo,Yes,12.0,28820 Monica Circle,2226,NSW,Australia,7,8,613.1912500000001,58.0,"(49.0, 59.0]","(50.0, 70.0]"
2741,Reinwald,Sinkins,Male,6,1999-02-28,Statistician II,Property,High Net Worth,N,ï½ï½¨(Â´âï½â©,No,4.0,259 Summerview Center,4740,QLD,Australia,2,3,772.1133333333333,22.0,"(19.0, 29.0]","(10.0, 30.0]"
2742,Osgood,Risby,Male,50,1979-04-14,Actuary,Financial Services,High Net Worth,N,"<>?:""{}|_+",Yes,15.0,82206 Dennis Place,4124,QLD,Australia,8,3,677.0566666666667,41.0,"(39.0, 49.0]","(30.0, 50.0]"
2743,Carr,Muckley,Male,67,1979-05-25,Social Worker,Health,High Net Worth,N,ç¤¾æç§å­¸é¢èªå­¸ç ç©¶æ,Yes,20.0,5837 Hayes Court,2113,NSW,Australia,11,2,714.31,41.0,"(39.0, 49.0]","(30.0, 50.0]"
2744,Bjorn,Isitt,Male,59,1999-01-25,Senior Financial Analyst,Financial Services,Mass Customer,N,â¦testâ§,No,3.0,33297 Hoepker Way,2843,NSW,Australia,1,3,421.57666666666665,22.0,"(19.0, 29.0]","(10.0, 30.0]"
2745,Moyra,Mount,Female,8,1977-01-06,Chemical Engineer,Manufacturing,Mass Customer,N,â©testâ©,Yes,18.0,198 Garrison Pass,2767,NSW,Australia,8,2,1386.05,44.0,"(39.0, 49.0]","(30.0, 50.0]"
2746,Carmelia,Egle of Germany,Female,97,1953-10-25,Actuary,Financial Services,High Net Worth,N,",./;'[]\-=",Yes,7.0,77 Golf Course Junction,3027,VIC,Australia,8,3,772.1133333333333,67.0,"(59.0, 69.0]","(50.0, 70.0]"
2747,Anna-diane,Crumpe,Female,5,1955-09-23,Software Test Engineer III,,Affluent Customer,N,!@#$%^&*(),No,11.0,5 Lakewood Gardens Court,2118,NSW,Australia,9,9,796.3937500000002,65.0,"(59.0, 69.0]","(50.0, 70.0]"
2748,Dolorita,Dufaur,Female,96,1967-08-29,Quality Engineer,Financial Services,Mass Customer,N,00ËÆ$-,No,4.0,4320 Toban Avenue,2260,NSW,Australia,11,4,514.9575,53.0,"(49.0, 59.0]","(50.0, 70.0]"
2749,Cale,Cunningham,Male,3,1979-01-12,Sales Representative,Retail,Mass Customer,N,âªâªtestâª,No,5.0,129 Mallory Junction,2196,NSW,Australia,10,1,327.9799999999999,42.0,"(39.0, 49.0]","(30.0, 50.0]"
2750,Sybille,Maddison,Female,42,1980-10-18,,Property,High Net Worth,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,No,20.0,68730 Hermina Place,3130,VIC,Australia,10,11,542.1863636363636,40.0,"(39.0, 49.0]","(30.0, 50.0]"
2751,Cordell,Coxhell,Male,94,1979-07-27,Sales Associate,Retail,High Net Worth,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,12.0,25 Ronald Regan Point,4035,QLD,Australia,7,8,477.47625000000005,41.0,"(39.0, 49.0]","(30.0, 50.0]"
2752,Cissiee,Jobern,Female,11,1960-05-10,Sales Representative,Retail,Affluent Customer,N,!@#$%^&*(),Yes,14.0,79 Eggendart Trail,3977,VIC,Australia,8,4,812.6800000000001,60.0,"(59.0, 69.0]","(50.0, 70.0]"
2753,Bale,Ney,Male,26,1985-02-12,Nuclear Power Engineer,Manufacturing,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,7.0,744 Hazelcrest Way,2155,NSW,Australia,9,11,473.0163636363637,36.0,"(29.0, 39.0]","(30.0, 50.0]"
2754,Waring,Selwyn,Male,17,1963-06-23,Chief Design Engineer,Retail,Mass Customer,N,,No,11.0,91973 Boyd Street,2287,NSW,Australia,7,3,1091.0033333333333,57.0,"(49.0, 59.0]","(50.0, 70.0]"
2755,Karen,La Wille,Female,66,1999-07-28,Automation Specialist I,Manufacturing,Mass Customer,N,ð,Yes,1.0,2241 Pearson Plaza,4503,QLD,Australia,6,13,550.5566666666667,21.0,"(19.0, 29.0]","(10.0, 30.0]"
2756,Cymbre,Sloey,Female,11,1969-01-17,,Entertainment,Mass Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,8.0,244 Burrows Center,3088,VIC,Australia,9,4,402.74250000000006,52.0,"(49.0, 59.0]","(50.0, 70.0]"
2757,Leodora,Carillo,Female,65,1961-02-18,,Financial Services,Affluent Customer,N,"<>?:""{}|_+",No,8.0,2992 Scott Hill,3046,VIC,Australia,8,3,1010.2766666666668,60.0,"(59.0, 69.0]","(50.0, 70.0]"
2758,Fabien,Whittlesea,Male,17,1955-05-24,,Manufacturing,Affluent Customer,N,-0.5,No,19.0,5565 Park Meadow Trail,2155,NSW,Australia,9,4,223.38333333333335,65.0,"(59.0, 69.0]","(50.0, 70.0]"
2759,Melodee,Hendrik,Female,16,2001-11-14,Operator,Health,Affluent Customer,N,â°â´âµâââ,Yes,1.0,68111 Bartillon Court,3995,VIC,Australia,3,5,755.1800000000001,19.0,"(10.0, 19.0]","(10.0, 30.0]"
2760,Early,Saggs,Male,55,1976-04-19,Teacher,Property,Mass Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,11.0,18 School Alley,4655,QLD,Australia,3,5,351.438,44.0,"(39.0, 49.0]","(30.0, 50.0]"
2761,Agathe,Weafer,Female,78,1961-11-11,Information Systems Manager,Financial Services,Mass Customer,N,,No,19.0,8 Anderson Lane,2214,NSW,Australia,9,9,564.6688888888889,59.0,"(49.0, 59.0]","(50.0, 70.0]"
2762,Rozamond,Franceschino,Female,34,1992-11-27,,Manufacturing,Mass Customer,N,ð¾ ð ð ð ð ð ð ð,No,9.0,2121 Dapin Center,3977,VIC,Australia,7,10,915.2766666666666,28.0,"(19.0, 29.0]","(10.0, 30.0]"
2763,Dalila,Snawdon,Female,30,1979-03-04,Actuary,Financial Services,Mass Customer,N,â¦testâ§,Yes,10.0,5772 Ridgeway Place,3066,VIC,Australia,10,9,323.35555555555555,42.0,"(39.0, 49.0]","(30.0, 50.0]"
2764,Callie,Coltart,Female,12,1955-03-29,,Financial Services,Mass Customer,N,â¦testâ§,Yes,20.0,1 Wayridge Park,4301,QLD,Australia,1,4,197.85333333333332,65.0,"(59.0, 69.0]","(50.0, 70.0]"
2765,Bartholomew,Gowdy,Male,68,1985-04-12,,IT,Mass Customer,N,(ï½¡â â âï½¡),Yes,7.0,10369 Sunbrook Way,4051,QLD,Australia,8,6,499.1966666666667,35.0,"(29.0, 39.0]","(30.0, 50.0]"
2766,Rozanna,Chartman,Female,93,1989-03-19,Financial Advisor,Financial Services,High Net Worth,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,Yes,8.0,95 Meadow Valley Plaza,2203,NSW,Australia,9,6,1038.8833333333334,32.0,"(29.0, 39.0]","(30.0, 50.0]"
2767,Sybil,Scramage,Female,84,1988-02-22,Desktop Support Technician,Property,High Net Worth,N,â¤ï¸ ð ð ð ð ð ð ð ð ð ð ð ð ð ð,No,22.0,14 Pennsylvania Alley,2225,NSW,Australia,10,3,267.99,33.0,"(29.0, 39.0]","(30.0, 50.0]"
2768,Forest,Knowling,Male,86,1995-09-26,Executive Secretary,Manufacturing,Mass Customer,N,!@#$%^&*(),No,3.0,9 Cascade Junction,2016,NSW,Australia,12,6,570.0966666666667,25.0,"(19.0, 29.0]","(10.0, 30.0]"
2769,Trevor,Itschakov,Male,31,1978-09-10,Product Engineer,Manufacturing,Affluent Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,Yes,15.0,077 Clemons Road,2203,NSW,Australia,11,6,696.3066666666667,42.0,"(39.0, 49.0]","(30.0, 50.0]"
2770,Olvan,Loadwick,Male,24,1977-01-30,VP Quality Control,Manufacturing,High Net Worth,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,13.0,3 Buena Vista Crossing,2444,NSW,Australia,6,9,1114.3111111111111,44.0,"(39.0, 49.0]","(30.0, 50.0]"
2771,Jamie,Gildersleeve,Female,6,1969-10-05,Recruiting Manager,Retail,Affluent Customer,N,-1,Yes,10.0,83007 Bartillon Lane,2830,NSW,Australia,4,5,950.8399999999999,51.0,"(49.0, 59.0]","(50.0, 70.0]"
2772,Reynolds,Vreede,Male,15,1954-10-25,Quality Engineer,Property,Affluent Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,13.0,542 Hayes Plaza,2750,NSW,Australia,9,5,489.242,66.0,"(59.0, 69.0]","(50.0, 70.0]"
2773,Page,Farthin,Male,69,1976-03-21,Structural Engineer,Manufacturing,Mass Customer,N,0,Yes,20.0,0 Debs Lane,3204,VIC,Australia,7,4,573.2824999999999,44.0,"(39.0, 49.0]","(30.0, 50.0]"
2774,Danella,Chevers,Female,50,1956-07-28,,Manufacturing,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,No,14.0,23 Clyde Gallagher Alley,3840,VIC,Australia,1,5,308.536,64.0,"(59.0, 69.0]","(50.0, 70.0]"
2775,Dael,Glentz,Female,40,1966-12-02,Account Executive,Manufacturing,Mass Customer,N,,Yes,7.0,75642 Kinsman Terrace,4014,QLD,Australia,8,6,320.36499999999995,54.0,"(49.0, 59.0]","(50.0, 70.0]"
2776,Tyson,Pearcy,Male,59,1980-08-05,,,Mass Customer,N,,No,16.0,9 Swallow Way,4115,QLD,Australia,7,4,573.905,40.0,"(39.0, 49.0]","(30.0, 50.0]"
2777,Dita,Darlison,Female,0,1997-02-26,Safety Technician III,Health,Mass Customer,N,â©testâ©,Yes,1.0,39 Badeau Court,2572,NSW,Australia,8,6,551.185,24.0,"(19.0, 29.0]","(10.0, 30.0]"
2778,Micheil,Pockey,Male,50,1978-08-13,Paralegal,Financial Services,Mass Customer,N,ï»¿,No,12.0,0 Summit Trail,2287,NSW,Australia,5,5,669.6940000000001,42.0,"(39.0, 49.0]","(30.0, 50.0]"
2779,Douglas,Wrout,Male,54,1985-02-24,,,Affluent Customer,N,!@#$%^&*(),Yes,11.0,5108 Springview Circle,2128,NSW,Australia,7,5,655.5159999999998,36.0,"(29.0, 39.0]","(30.0, 50.0]"
2780,Papageno,Beare,Male,77,1985-11-16,Actuary,Financial Services,Affluent Customer,N,0,Yes,16.0,4362 Morningstar Place,4869,QLD,Australia,2,5,618.4240000000001,35.0,"(29.0, 39.0]","(30.0, 50.0]"
2781,Linnea,Jeacop,Female,4,1997-09-01,VP Sales,Financial Services,Affluent Customer,N,â°â´âµâââ,Yes,5.0,99 Alpine Lane,3064,VIC,Australia,7,4,322.33750000000003,23.0,"(19.0, 29.0]","(10.0, 30.0]"
2782,Gillian,Scrimshire,Female,91,1988-05-11,Tax Accountant,IT,Mass Customer,N,-1,No,12.0,39 Lindbergh Drive,2170,NSW,Australia,8,5,690.1659999999999,32.0,"(29.0, 39.0]","(30.0, 50.0]"
2783,Antonin,Gleaves,Male,14,1978-08-24,Sales Representative,Retail,Affluent Customer,N,2018-02-01 00:00:00,Yes,7.0,13392 Emmet Parkway,2171,NSW,Australia,9,11,250.70636363636365,42.0,"(39.0, 49.0]","(30.0, 50.0]"
2784,Thurston,McKennan,Male,6,1989-08-09,Geological Engineer,Manufacturing,Mass Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,13.0,526 Schiller Road,4157,QLD,Australia,7,3,358.3533333333333,31.0,"(29.0, 39.0]","(30.0, 50.0]"
2785,Gennifer,Baily,Female,9,1981-07-31,Human Resources Manager,Financial Services,Mass Customer,N,(ï½¡â â âï½¡),No,8.0,677 Golden Leaf Junction,4054,QLD,Australia,6,6,568.6033333333332,39.0,"(29.0, 39.0]","(30.0, 50.0]"
2786,Hubie,Bottoner,Male,94,1968-01-21,Accountant III,Health,Mass Customer,N,<img src=x onerror=alert('hi') />,Yes,11.0,59901 Bartelt Terrace,4069,QLD,Australia,9,6,453.04833333333335,53.0,"(49.0, 59.0]","(50.0, 70.0]"
2787,Teressa,Tague,Female,92,1980-09-26,Marketing Assistant,,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,6.0,3 Cordelia Place,3018,VIC,Australia,9,6,1025.5,40.0,"(39.0, 49.0]","(30.0, 50.0]"
2788,Melantha,Pickburn,Female,45,1968-08-06,Social Worker,Health,Affluent Customer,N,"'""''''""",No,4.0,282 Esker Crossing,3150,VIC,Australia,10,11,823.7700000000001,52.0,"(49.0, 59.0]","(50.0, 70.0]"
2789,Violetta,Bucksey,Female,66,1992-11-30,Senior Editor,Financial Services,Affluent Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,7.0,724 West Park,2112,NSW,Australia,11,2,274.545,28.0,"(19.0, 29.0]","(10.0, 30.0]"
2790,Shirleen,Shelsher,Female,16,1977-12-01,Account Representative IV,Retail,High Net Worth,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,Yes,20.0,942 Elmside Street,2763,NSW,Australia,8,3,301.22,43.0,"(39.0, 49.0]","(30.0, 50.0]"
2791,Dew,Lavrinov,Male,72,1988-04-12,Financial Advisor,Financial Services,Mass Customer,N,ð ð ±ð ¹ð ±ð ±¸ð ²ð ³,No,3.0,11 Manufacturers Junction,2170,NSW,Australia,8,7,939.7357142857142,32.0,"(29.0, 39.0]","(30.0, 50.0]"
2792,Jocelyne,Darben,Female,22,1964-03-02,Web Developer I,Financial Services,Mass Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,12.0,03 Ohio Lane,3081,VIC,Australia,9,3,629.61,57.0,"(49.0, 59.0]","(50.0, 70.0]"
2793,Mead,Corkell,Male,77,1971-06-16,Research Nurse,Health,Affluent Customer,N,00ËÆ$-,Yes,14.0,19 Del Mar Avenue,3058,VIC,Australia,8,8,529.10625,49.0,"(39.0, 49.0]","(30.0, 50.0]"
2794,Megen,Lorenc,Female,41,1975-11-06,Social Worker,Health,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,18.0,01209 Southridge Hill,2216,NSW,Australia,8,7,916.722857142857,45.0,"(39.0, 49.0]","(30.0, 50.0]"
2795,Shirline,Amar,Female,9,1966-04-11,Research Assistant III,Financial Services,Mass Customer,N,"__ï¾(,_,*)",No,17.0,4903 Hoepker Terrace,3500,VIC,Australia,3,3,872.4066666666668,54.0,"(49.0, 59.0]","(50.0, 70.0]"
2796,Margette,Vidyapin,Female,52,1977-11-01,Web Designer II,Manufacturing,Mass Customer,N,"__ï¾(,_,*)",No,9.0,149 Browning Terrace,2343,NSW,Australia,2,7,545.2042857142857,43.0,"(39.0, 49.0]","(30.0, 50.0]"
2797,Agatha,Vowden,Female,6,1985-09-10,,IT,Mass Customer,N,-1,Yes,14.0,48948 Little Fleur Alley,3134,VIC,Australia,7,6,185.45500000000004,35.0,"(29.0, 39.0]","(30.0, 50.0]"
2798,Barclay,Gricks,Male,59,1965-02-19,Recruiter,Argiculture,High Net Worth,N,NIL,Yes,5.0,4 Rieder Drive,3064,VIC,Australia,5,5,159.96999999999997,56.0,"(49.0, 59.0]","(50.0, 70.0]"
2799,Ilysa,Palle,Female,80,1973-11-04,VP Product Management,,Mass Customer,N,â¦testâ§,Yes,18.0,7 Sunbrook Terrace,2200,NSW,Australia,9,8,682.5175,47.0,"(39.0, 49.0]","(30.0, 50.0]"
2800,Dominga,Planke,Female,29,1988-01-09,Cost Accountant,Financial Services,Mass Customer,N,ï¼ï¼ï¼,No,2.0,28905 Hallows Avenue,2320,NSW,Australia,5,5,70.446,33.0,"(29.0, 39.0]","(30.0, 50.0]"
2801,Danella,Lines,Female,15,1965-01-26,,Health,Mass Customer,N,,No,10.0,9677 Hagan Lane,3212,VIC,Australia,3,5,313.418,56.0,"(49.0, 59.0]","(50.0, 70.0]"
2802,Clem,Fosdick,Female,36,1996-09-22,Programmer Analyst I,Financial Services,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,3.0,07526 Union Lane,3377,VIC,Australia,1,3,152.05999999999997,24.0,"(19.0, 29.0]","(10.0, 30.0]"
2803,Ailsun,Hawlgarth,Female,95,1970-09-30,Senior Editor,Retail,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,Yes,11.0,53245 Mesta Street,3207,VIC,Australia,6,6,457.23499999999996,50.0,"(49.0, 59.0]","(30.0, 50.0]"
2804,Jeno,Brimming,Male,61,1964-09-06,Nurse Practicioner,,Mass Customer,N,-100,Yes,5.0,2 Elka Trail,2770,NSW,Australia,8,7,499.4171428571428,56.0,"(49.0, 59.0]","(50.0, 70.0]"
2805,Laverna,Shiril,Female,0,1992-06-27,,Manufacturing,High Net Worth,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,No,4.0,4672 Morningstar Circle,2760,NSW,Australia,7,5,944.298,28.0,"(19.0, 29.0]","(10.0, 30.0]"
2806,Thorndike,Glossop,Male,60,1986-05-18,Programmer Analyst II,Manufacturing,Mass Customer,N,,Yes,3.0,3140 Hudson Road,3130,VIC,Australia,5,8,427.51624999999996,34.0,"(29.0, 39.0]","(30.0, 50.0]"
2807,Lynna,Revens,Female,9,1957-06-18,Senior Editor,Manufacturing,Mass Customer,N,ì¸ëë°í ë¥´,Yes,11.0,441 Superior Junction,2320,NSW,Australia,6,1,133.7800000000002,63.0,"(59.0, 69.0]","(50.0, 70.0]"
2808,Preston,Tinkham,Male,68,2001-06-29,Actuary,Financial Services,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,1.0,1 Elgar Street,2010,NSW,Australia,9,5,1038.182,19.0,"(10.0, 19.0]","(10.0, 30.0]"
2809,Jenilee,Lonsbrough,Female,44,1969-08-11,Statistician IV,Retail,Mass Customer,N,â¡,No,10.0,46 Independence Parkway,3065,VIC,Australia,12,3,394.32,51.0,"(49.0, 59.0]","(50.0, 70.0]"
2810,Malvin,Burchill,Male,27,1961-08-26,,Property,Mass Customer,N,"''''""",Yes,15.0,453 Gina Avenue,3141,VIC,Australia,8,6,197.6266666666667,59.0,"(49.0, 59.0]","(50.0, 70.0]"
2811,Sharia,Allkins,Female,29,1976-11-29,Internal Auditor,Property,Mass Customer,N,â¦testâ§,No,22.0,32 Banding Center,2141,NSW,Australia,9,5,489.696,44.0,"(39.0, 49.0]","(30.0, 50.0]"
2812,Molli,Hagergham,Female,16,2001-04-01,Budget/Accounting Analyst IV,,High Net Worth,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,1.0,5636 Glendale Point,2769,NSW,Australia,10,6,759.7583333333333,19.0,"(10.0, 19.0]","(10.0, 30.0]"
2813,Lillian,Crookall,Female,51,1953-09-10,Chemical Engineer,Manufacturing,Mass Customer,N,!@#$%^&*(),Yes,11.0,64 Village Green Pass,2048,NSW,Australia,9,5,641.5740000000001,67.0,"(59.0, 69.0]","(50.0, 70.0]"
2814,Mandel,Hellyar,Male,42,1986-01-18,Junior Executive,Property,High Net Worth,N,",./;'[]\-=",Yes,18.0,46100 Jay Place,4075,QLD,Australia,6,4,808.205,35.0,"(29.0, 39.0]","(30.0, 50.0]"
2815,Emery,Carlett,Male,50,1954-10-30,,Health,Mass Customer,N,-100,No,19.0,69490 Orin Trail,3029,VIC,Australia,5,9,543.98,66.0,"(59.0, 69.0]","(50.0, 70.0]"
2816,Denys,Dumingos,Female,87,1989-11-25,Administrative Assistant II,Financial Services,Mass Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,14.0,515 Warrior Pass,4226,QLD,Australia,9,10,587.847,31.0,"(29.0, 39.0]","(30.0, 50.0]"
2817,Agata,Inglesent,Female,33,1987-02-28,Senior Financial Analyst,Financial Services,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,6.0,6137 Scoville Center,2120,NSW,Australia,10,3,538.8533333333334,34.0,"(29.0, 39.0]","(30.0, 50.0]"
2818,Frazier,Streak,Male,82,1956-03-08,Software Test Engineer I,,Affluent Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,7.0,01 Vernon Court,4500,QLD,Australia,4,4,925.195,65.0,"(59.0, 69.0]","(50.0, 70.0]"
2819,Clyve,Starmont,Male,63,1977-12-04,Executive Secretary,Manufacturing,Affluent Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,14.0,4 American Ash Circle,2211,NSW,Australia,10,4,625.0775,43.0,"(39.0, 49.0]","(30.0, 50.0]"
2820,Tristam,Gutcher,Male,44,1979-03-01,Engineer I,Manufacturing,Affluent Customer,N,ð¾ ð ð ð ð ð ð ð§,Yes,16.0,68 Roth Crossing,2295,NSW,Australia,8,7,670.8485714285714,42.0,"(39.0, 49.0]","(30.0, 50.0]"
2821,Fairlie,Alasdair,Male,13,1985-01-23,Human Resources Assistant III,Property,Affluent Customer,N,0,No,11.0,859 Harbort Alley,2099,NSW,Australia,11,5,294.38200000000006,36.0,"(29.0, 39.0]","(30.0, 50.0]"
2822,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,,Mass Customer,N,â°â´âµ,No,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,9,608.1855555555555,39.0,"(29.0, 39.0]","(30.0, 50.0]"
2823,Weidar,Antognazzi,Male,98,1971-04-20,Budget/Accounting Analyst IV,Property,Mass Customer,N,ï¼ï¼ï¼,No,7.0,82010 Lakewood Center,2770,NSW,Australia,6,4,409.02,49.0,"(39.0, 49.0]","(30.0, 50.0]"
2824,Lombard,Essame,Male,41,1995-06-11,Assistant Media Planner,Entertainment,Affluent Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,No,7.0,643 Clyde Gallagher Road,3107,VIC,Australia,10,6,879.6700000000001,25.0,"(19.0, 29.0]","(10.0, 30.0]"
2825,Tammara,Twigley,Female,28,1971-05-22,Budget/Accounting Analyst IV,Manufacturing,Affluent Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,Yes,19.0,6970 Almo Court,2049,NSW,Australia,9,4,463.63250000000005,49.0,"(39.0, 49.0]","(30.0, 50.0]"
2826,Loise,Mulvany,Female,73,1962-04-30,Web Developer II,,Mass Customer,N,â°â´âµâââ,No,15.0,9 Springview Terrace,3121,VIC,Australia,10,12,562.9299999999998,58.0,"(49.0, 59.0]","(50.0, 70.0]"
2827,Shelli,Wilkennson,Female,17,1973-07-15,,Financial Services,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,14.0,46631 School Road,2099,NSW,Australia,11,5,441.77799999999996,47.0,"(39.0, 49.0]","(30.0, 50.0]"
2828,Philippine,Maycey,Female,37,1998-12-14,,Health,High Net Worth,N,â«testâ«,Yes,4.0,54 Green Point,3015,VIC,Australia,10,2,131.26499999999993,22.0,"(19.0, 29.0]","(10.0, 30.0]"
